Unnamed: 0,B365H,B365D,B365A,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA
4169,5.75,4.33,1.62,5.4,3.7,1.6,5.0,3.75,1.66,6.0,3.4,1.67
4170,1.85,3.8,4.5,1.85,3.45,4.0,1.8,3.6,4.33,1.85,3.3,4.5
4177,2.15,3.4,3.8,1.95,3.35,3.7,2.1,3.3,3.8,2.15,3.0,3.75
4176,1.55,4.0,7.5,1.6,3.7,5.4,1.57,3.75,6.5,1.53,3.6,7.5
4175,9.0,5.5,1.36,9.0,5.0,1.3,7.5,5.5,1.36,10.0,4.33,1.36
4178,1.85,3.6,4.75,1.7,3.6,4.7,1.85,3.6,4.2,1.85,3.2,4.8
4173,2.6,3.3,3.0,2.4,3.1,2.9,2.4,3.25,3.0,2.6,3.1,2.8
4172,1.25,6.25,15.0,1.3,5.0,9.0,1.25,5.5,13.0,1.25,5.0,15.0
4171,2.1,3.5,3.8,2.1,3.2,3.4,2.0,3.4,3.8,2.15,3.0,3.75
4174,2.2,3.6,3.4,2.2,3.3,3.1,2.2,3.4,3.3,2.2,3.1,3.5
4179,1.2,7.0,19.0,1.2,5.8,13.0,1.22,6.5,13.0,1.22,5.0,21.0
4180,2.1,3.5,3.75,2.1,3.3,3.3,2.1,3.4,3.75,2.15,3.0,3.75
4184,2.05,3.5,4.0,2.0,3.3,3.6,2.05,3.4,3.75,2.05,3.2,3.75
4183,7.5,4.5,1.5,6.1,4.0,1.5,7.0,4.0,1.5,7.0,4.0,1.5
4181,2.5,3.4,3.0,2.3,3.3,2.9,2.4,3.3,3.0,2.5,3.1,2.9
4182,3.0,3.25,2.6,2.85,3.2,2.4,3.0,3.2,2.5,2.8,3.1,2.6
4185,2.15,3.5,3.6,2.2,3.3,3.1,2.1,3.5,3.4,2.15,3.1,3.6
4186,8.0,5.25,1.4,7.0,4.0,1.45,6.5,4.5,1.44,7.0,4.33,1.44
4187,3.3,3.5,2.3,2.75,3.3,2.4,3.2,3.4,2.25,3.2,3.1,2.38
4188,2.7,3.25,2.9,2.4,3.3,2.75,2.37,3.25,3.0,2.7,3.1,2.7
4195,3.2,3.4,2.4,2.65,3.3,2.5,2.75,3.3,2.5,3.0,3.0,2.5
4194,1.8,3.9,4.75,1.8,3.5,4.2,1.8,3.6,4.33,1.8,3.5,4.5
4193,1.18,8.0,19.0,1.15,7.0,15.0,1.18,7.0,15.0,1.2,6.0,15.0
4190,2.75,3.2,2.88,2.3,3.3,2.9,2.5,3.2,2.9,2.7,3.1,2.7
4191,1.57,4.0,7.0,1.5,4.0,6.1,1.57,4.0,6.0,1.6,3.4,7.0
4189,1.33,5.5,11.0,1.27,5.2,10.0,1.3,5.5,10.0,1.33,4.5,11.0
4192,6.5,4.0,1.6,5.1,3.6,1.65,6.0,4.0,1.57,6.0,3.6,1.62
4196,1.3,5.75,12.0,1.27,5.2,10.0,1.3,5.5,10.0,1.3,5.0,11.0
4197,2.1,3.4,3.9,2.1,3.3,3.3,2.05,3.4,3.6,2.15,3.1,3.6
4198,3.8,3.5,2.1,4.0,3.45,1.85,4.0,3.5,1.9,3.5,3.3,2.1
4199,1.53,4.2,7.5,1.5,4.0,6.1,1.44,4.33,7.0,1.57,3.5,7.0
4200,8.0,4.75,1.45,7.3,4.4,1.4,7.5,4.5,1.45,8.0,4.0,1.44
4201,2.45,3.2,3.3,2.3,3.2,3.0,2.45,3.25,2.9,2.4,3.1,3.1
4202,3.75,3.75,2.05,3.8,3.45,1.9,3.6,3.6,2.0,3.75,3.1,2.1
4203,5.5,3.8,1.73,5.4,3.7,1.6,5.0,3.75,1.72,6.0,3.1,1.73
4206,1.33,5.25,12.0,1.35,4.8,7.6,1.33,5.0,8.5,1.36,4.2,11.0
4204,2.1,3.4,3.9,2.0,3.3,3.6,2.05,3.4,3.6,2.15,3.2,3.5
4205,1.85,3.5,5.0,1.8,3.5,4.2,1.8,3.6,4.33,1.83,3.1,5.0
4207,2.35,3.5,3.2,2.2,3.3,3.1,2.25,3.4,3.1,2.4,3.1,3.1
4208,1.57,4.0,7.0,1.55,3.9,5.6,1.61,3.75,5.5,1.6,3.4,7.0
4209,3.9,3.3,2.15,3.0,3.2,2.3,3.25,3.25,2.2,3.5,3.1,2.2
4210,2.25,3.3,3.6,2.1,3.3,3.3,2.15,3.25,3.4,2.3,3.1,3.3
4211,5.0,3.6,1.83,4.7,3.6,1.7,4.5,3.75,1.72,4.8,3.2,1.83
4217,2.25,3.3,3.6,2.2,3.2,3.2,2.25,3.25,3.4,2.3,3.0,3.4
4219,1.95,3.6,4.33,2.1,3.3,3.3,1.9,3.4,4.33,1.95,3.2,4.2
4218,2.15,3.3,3.9,2.1,3.3,3.3,2.05,3.3,3.8,2.15,3.1,3.6
4216,1.62,4.0,6.5,1.65,3.6,5.1,1.61,3.75,6.0,1.62,3.6,6.0
4212,7.0,4.33,1.53,6.1,4.0,1.5,7.0,4.0,1.5,7.0,3.75,1.53
4214,2.9,3.4,2.6,2.6,3.2,2.6,2.9,3.4,2.4,2.8,3.2,2.5
4213,1.36,5.0,11.0,1.37,4.6,7.5,1.36,4.8,9.0,1.36,4.33,10.0
4215,6.5,4.33,1.57,6.1,4.0,1.5,6.5,4.33,1.53,6.0,3.8,1.57
4220,2.5,3.6,2.9,2.4,3.3,2.75,2.5,3.4,2.8,2.5,3.0,3.0
4221,3.1,3.4,2.45,2.75,3.3,2.4,2.9,3.3,2.5,3.2,3.0,2.4
4229,4.5,3.6,1.91,4.5,3.5,1.75,4.5,3.6,1.85,4.5,3.1,1.91
4227,1.85,3.6,4.75,1.9,3.45,3.8,1.9,3.5,4.33,1.91,3.1,4.5
4226,1.17,9.0,17.0,1.15,7.0,15.0,1.16,8.0,15.0,1.17,6.5,17.0
4228,2.2,3.3,3.75,2.2,3.2,3.2,2.25,3.3,3.5,2.25,3.0,3.5
4224,1.67,3.9,6.0,1.6,3.7,5.4,1.6,3.8,6.0,1.67,3.4,6.0
4223,1.85,3.6,4.75,1.9,3.45,3.8,1.9,3.5,4.33,1.91,3.1,4.5
4222,9.5,5.25,1.36,7.0,4.0,1.45,7.5,4.8,1.4,8.0,4.5,1.4
4225,2.25,3.3,3.6,2.1,3.2,3.4,2.25,3.3,3.5,2.25,3.0,3.5
4230,2.2,3.3,3.75,2.2,3.1,3.3,2.2,3.3,3.5,2.2,3.2,3.4
4231,2.25,3.4,3.5,1.9,3.5,3.75,2.05,3.4,3.6,2.25,3.0,3.5
4232,1.57,4.2,6.5,1.4,4.4,7.3,1.53,4.2,6.0,1.6,3.75,6.0
4233,3.5,3.6,2.15,3.3,3.3,2.1,3.4,3.6,2.1,3.4,3.3,2.15
4234,3.5,3.4,2.25,2.9,3.3,2.3,3.3,3.4,2.2,3.3,3.2,2.25
4235,1.17,9.0,19.0,1.2,5.8,13.0,1.16,7.5,15.0,1.17,7.0,15.0
4236,2.4,3.3,3.3,2.1,3.2,3.4,2.2,3.25,3.4,2.3,3.1,3.3
4242,1.73,3.9,5.25,1.8,3.5,4.2,1.8,3.6,4.5,1.75,3.25,5.5
4243,1.83,3.75,4.75,1.8,3.5,4.2,1.85,3.6,4.33,1.85,3.3,4.5
4241,2.15,3.3,3.9,2.0,3.3,3.6,2.15,3.2,3.75,2.2,3.1,3.5
4237,3.6,3.5,2.15,3.6,3.3,2.0,3.6,3.6,2.05,3.6,3.2,2.1
4239,1.45,4.75,8.0,1.45,4.0,7.0,1.44,4.5,7.5,1.44,4.2,8.0
4238,10.0,4.75,1.4,7.3,4.4,1.4,7.5,4.33,1.44,10.0,3.75,1.44
4240,1.75,3.8,5.25,1.8,3.5,4.2,1.75,3.6,4.75,1.75,3.25,5.5
4244,5.0,3.75,1.8,3.8,3.45,1.9,4.8,3.75,1.75,5.0,3.1,1.83
4245,1.48,4.75,7.5,1.5,4.0,6.1,1.44,4.5,6.5,1.44,4.33,7.0
4246,2.3,3.3,3.5,2.1,3.3,3.3,2.3,3.3,3.2,2.3,3.1,3.3
4253,2.4,3.3,3.25,2.2,3.2,3.2,2.3,3.2,3.2,2.45,3.0,3.1
4252,4.2,3.7,1.95,3.6,3.3,2.0,3.75,3.4,2.0,4.0,3.25,2.0
4251,1.33,5.75,10.0,1.27,5.2,10.0,1.33,5.0,8.5,1.33,5.0,9.0
4249,1.29,6.0,13.0,1.25,5.5,10.3,1.28,5.0,12.0,1.29,5.0,12.0
4248,2.45,3.25,3.25,2.2,3.2,3.2,2.3,3.2,3.2,2.45,3.0,3.1
4247,2.05,3.5,4.0,1.9,3.45,3.8,2.0,3.4,3.75,2.0,3.25,4.0
4250,2.75,3.3,2.8,2.4,3.15,2.9,2.37,3.3,2.9,2.7,3.1,2.7
4254,2.5,3.4,3.0,2.4,3.3,2.75,2.5,3.4,2.8,2.5,3.1,3.0
4255,9.0,5.0,1.4,7.3,4.4,1.4,6.5,4.5,1.44,8.0,4.5,1.4
4256,1.57,4.2,6.5,1.5,4.0,6.1,1.57,3.75,6.5,1.6,3.75,6.0
4262,3.1,3.6,2.38,2.9,3.3,2.3,3.0,3.4,2.37,3.1,3.1,2.4
4260,2.1,3.4,3.9,2.1,3.3,3.3,2.15,3.3,3.6,2.15,3.2,3.5
4261,4.75,3.7,1.83,4.2,3.5,1.8,4.5,3.6,1.8,5.0,3.25,1.8
4258,2.15,3.5,3.6,2.05,3.3,3.5,2.15,3.4,3.5,2.2,3.2,3.4
4257,2.15,3.3,3.9,2.2,3.1,3.3,2.15,3.2,3.75,2.15,3.2,3.5
4259,1.45,4.75,8.0,1.55,3.9,5.6,1.5,4.33,6.5,1.5,4.0,7.0
4263,2.45,3.7,2.9,2.3,3.2,3.0,2.4,3.6,2.8,2.5,3.1,2.9
4264,5.0,3.6,1.83,5.2,3.8,1.6,5.0,3.75,1.72,5.0,3.2,1.83
4265,1.4,5.0,9.0,1.4,4.4,7.3,1.4,4.8,8.0,1.44,4.0,8.0
4266,1.4,4.75,10.0,1.35,4.8,7.6,1.4,4.5,9.5,1.4,4.2,9.0
4267,1.17,9.0,17.0,1.15,7.0,15.0,1.15,8.0,17.0,1.14,7.5,17.0
4273,2.2,3.2,3.4,2.2,3.0,3.4,2.1,3.3,3.5,2.25,3.2,3.3
4272,1.5,4.2,6.5,1.55,4.1,5.2,1.45,4.5,7.0,1.53,4.2,6.0
4271,2.63,3.3,2.6,2.5,3.3,2.65,2.45,3.3,2.8,2.62,3.4,2.6
4269,2.38,3.2,3.0,2.2,3.3,3.1,2.4,3.3,3.0,2.45,3.25,2.9
4268,3.4,3.4,2.1,2.9,3.3,2.3,3.25,3.4,2.2,3.3,3.3,2.2
4270,1.18,7.0,13.0,1.17,7.0,12.0,1.2,6.5,13.0,1.2,6.0,15.0
4274,2.4,3.4,2.8,2.4,3.3,2.75,2.38,3.4,2.9,2.38,3.4,2.9
4275,4.5,3.6,1.8,4.7,3.6,1.7,4.75,3.6,1.75,4.4,3.6,1.8
4276,8.5,5.0,1.33,8.0,5.0,1.33,7.0,5.0,1.4,8.0,5.0,1.36
4277,1.2,7.0,11.0,1.17,7.0,12.0,1.2,7.0,13.0,1.2,7.0,12.0
4283,1.91,3.75,4.33,1.9,3.45,3.8,1.95,3.5,3.8,1.91,3.5,4.0
4281,3.2,3.4,2.38,3.1,3.3,2.2,3.0,3.4,2.3,3.2,3.2,2.3
4282,1.7,3.75,6.0,1.7,3.6,4.7,1.7,3.6,5.0,1.67,3.6,5.5
4279,1.36,5.25,9.5,1.4,4.4,7.3,1.36,5.0,8.0,1.36,4.8,8.5
4278,2.3,3.4,3.4,2.2,3.3,3.1,2.25,3.4,3.1,2.25,3.25,3.25
4280,2.8,3.5,2.6,2.9,3.3,2.3,2.9,3.4,2.4,2.88,3.4,2.4
4284,7.5,5.0,1.44,7.3,4.4,1.4,7.0,4.33,1.44,8.0,4.0,1.44
4285,1.67,4.2,5.25,1.65,3.6,5.1,1.66,3.75,5.0,1.7,3.6,5.0
4286,1.91,3.75,4.33,1.9,3.45,3.8,1.95,3.4,4.0,1.91,3.3,4.2
4287,1.29,6.0,12.0,1.3,5.0,9.0,1.3,5.0,10.0,1.3,5.0,11.0
4294,5.0,4.0,1.75,4.25,3.9,1.7,4.5,3.8,1.75,5.0,3.4,1.75
4292,2.5,3.4,3.0,2.3,3.2,3.0,2.5,3.4,2.87,2.5,3.0,3.0
4291,2.3,3.6,3.25,2.2,3.5,2.95,2.2,3.4,3.25,2.38,3.1,3.1
4293,4.33,3.75,1.91,3.8,3.45,1.9,4.0,3.5,1.95,4.2,3.3,1.91
4289,1.36,5.75,8.5,1.4,4.4,7.3,1.36,5.0,8.0,1.4,4.5,8.0
4288,2.5,3.3,3.1,2.2,3.2,3.2,2.4,3.2,3.2,2.5,3.0,3.0
4290,2.05,3.6,3.8,2.0,3.5,3.4,2.0,3.5,3.8,2.05,3.3,3.6
4295,1.29,6.0,13.0,1.3,5.0,9.0,1.28,5.5,11.0,1.29,5.0,12.0
4296,1.2,7.5,17.0,1.2,5.8,13.0,1.22,6.0,15.0,1.22,5.5,15.0
4297,9.0,5.0,1.4,7.5,4.6,1.37,8.0,4.8,1.4,8.0,4.5,1.4
4298,1.36,5.5,9.0,1.35,4.8,7.6,1.36,4.8,8.5,1.36,4.8,9.0
4299,1.14,9.5,21.0,1.12,8.0,16.0,1.14,7.5,17.0,1.14,7.5,19.0
4300,2.1,3.2,4.2,1.9,3.1,4.2,1.95,3.2,4.2,1.95,3.0,4.5
4307,2.63,3.5,2.8,2.6,3.2,2.6,2.62,3.4,2.62,2.62,3.1,2.8
4310,2.1,3.6,3.75,2.1,3.3,3.3,2.1,3.5,3.3,2.1,3.25,3.6
4309,1.5,4.5,7.5,1.45,4.0,7.0,1.5,4.2,6.5,1.5,3.8,7.5
4308,2.3,3.4,3.4,2.0,3.3,3.6,2.1,3.4,3.4,2.3,3.2,3.2
4305,1.17,9.0,17.0,1.12,8.0,16.0,1.14,8.0,15.0,1.17,7.0,15.0
4302,2.63,3.5,2.8,2.75,3.3,2.4,2.5,3.4,2.75,2.62,3.1,2.8
4304,1.22,7.5,13.0,1.2,6.0,12.5,1.2,6.5,13.0,1.22,6.0,12.0
4303,4.0,3.6,2.0,3.3,3.3,2.1,3.5,3.5,2.0,3.8,3.2,2.05
4306,4.5,3.8,1.85,4.0,3.6,1.8,3.8,3.6,1.9,4.33,3.4,1.85
4301,8.0,4.75,1.44,6.6,4.0,1.47,7.0,4.33,1.44,8.0,4.0,1.44
4316,2.25,3.4,3.5,2.2,3.3,3.1,2.3,3.3,3.3,2.3,3.1,3.3
4315,1.95,3.5,4.5,2.0,3.3,3.6,1.95,3.4,4.2,1.95,3.2,4.2
4314,2.5,3.3,3.1,2.3,3.3,2.9,2.4,3.25,3.1,2.6,3.0,2.9
4317,3.8,3.6,2.05,3.1,3.3,2.2,3.6,3.4,2.1,3.75,3.3,2.05
4312,3.2,3.4,2.4,2.9,3.3,2.3,3.25,3.4,2.25,3.1,3.1,2.4
4311,1.25,6.5,15.0,1.3,5.0,9.0,1.25,6.0,13.0,1.25,5.5,12.0
4313,1.36,5.0,11.0,1.33,5.0,8.0,1.36,5.0,10.0,1.36,4.5,9.0
4318,1.33,5.75,10.0,1.35,4.8,7.6,1.36,5.0,9.0,1.36,4.5,9.0
4319,5.25,4.33,1.67,4.9,3.7,1.65,5.0,4.2,1.66,5.0,3.75,1.67
4320,9.0,5.0,1.4,6.8,4.6,1.4,9.0,4.8,1.4,9.0,4.2,1.4
4326,1.65,4.0,6.0,1.7,3.6,4.7,1.66,3.75,5.0,1.67,3.4,6.0
4321,2.5,3.4,3.0,2.3,3.3,2.9,2.5,3.3,2.87,2.45,3.25,2.9
4322,1.2,7.5,17.0,1.22,5.5,12.0,1.22,6.0,13.0,1.22,5.5,15.0
4323,2.5,3.3,3.1,2.3,3.3,2.9,2.5,3.1,3.0,2.5,3.2,2.8
4324,2.8,3.4,2.7,2.75,3.3,2.4,2.75,3.25,2.7,2.7,3.1,2.7
4325,1.85,3.7,4.75,1.95,3.35,3.7,1.85,3.5,4.33,1.91,3.2,4.5
4329,1.45,4.75,8.0,1.45,4.0,7.0,1.44,4.33,7.5,1.5,4.0,7.0
4327,2.5,3.25,3.2,2.3,3.3,2.9,2.4,3.2,3.2,2.5,3.2,2.8
4328,5.0,4.0,1.75,4.9,3.7,1.65,4.5,3.6,1.8,4.5,3.5,1.8
4330,1.85,4.0,4.33,1.85,3.45,4.0,1.85,3.75,4.2,1.85,3.4,4.33
4331,6.0,4.2,1.62,5.6,3.9,1.55,5.5,4.0,1.61,6.5,3.4,1.62
4332,3.75,3.3,2.2,3.6,3.3,2.0,3.5,3.4,2.2,3.6,2.88,2.25
4333,1.18,8.0,18.0,1.2,5.8,13.0,1.18,7.5,17.0,1.2,5.5,21.0
4334,1.75,3.75,5.25,1.75,3.5,4.5,1.75,3.6,5.0,1.75,3.2,5.5
4335,2.4,3.25,3.3,2.5,3.3,2.65,2.5,3.25,3.0,2.5,2.9,3.1
4336,1.85,3.6,4.75,1.8,3.5,4.2,1.85,3.6,4.5,1.91,3.1,4.5
4337,2.8,3.4,2.7,2.5,3.3,2.65,2.75,3.25,2.75,2.9,2.8,2.75
4338,2.3,3.3,3.5,2.1,3.3,3.3,2.25,3.2,3.6,2.38,2.88,3.4
4339,4.75,3.75,1.83,4.5,3.5,1.75,4.5,3.75,1.83,4.8,3.0,1.91
4340,2.7,3.5,2.7,2.6,3.2,2.6,2.7,3.4,2.7,2.7,3.0,2.8
4346,2.1,3.4,4.0,2.0,3.3,3.6,2.05,3.3,4.0,2.15,3.1,3.6
4345,1.8,3.75,5.0,1.9,3.45,3.8,1.83,3.6,4.5,1.83,3.2,5.0
4344,1.3,6.0,11.0,1.27,5.2,10.0,1.3,5.5,11.0,1.3,5.0,11.0
4347,3.6,3.5,2.15,3.6,3.3,2.0,3.6,3.5,2.1,3.4,3.3,2.15
4342,1.3,5.75,12.0,1.3,5.0,9.0,1.28,5.5,12.0,1.3,5.0,11.0
4341,3.0,3.4,2.5,2.75,3.3,2.4,2.87,3.5,2.5,3.0,3.0,2.5
4343,2.25,3.3,3.6,2.0,3.3,3.6,2.1,3.3,3.8,2.25,3.1,3.4
4348,3.5,3.5,2.2,3.2,3.2,2.2,3.6,3.4,2.1,3.4,3.2,2.2
4349,1.29,6.25,12.0,1.27,5.2,10.0,1.3,5.5,11.0,1.3,5.0,11.0
4350,2.15,3.4,3.75,2.3,3.3,2.9,2.15,3.3,3.6,2.2,3.1,3.5
4351,4.75,3.6,1.85,4.0,3.45,1.85,4.5,3.75,1.8,4.5,3.4,1.83
4352,2.5,3.3,3.1,2.6,3.1,2.7,2.55,3.2,2.9,2.5,3.2,2.8
4353,2.2,3.3,3.75,2.15,3.3,3.2,2.15,3.4,3.6,2.2,3.2,3.4
4354,2.8,3.25,2.8,2.6,3.1,2.7,2.7,3.2,2.8,2.7,3.0,2.8
4355,2.5,3.3,3.1,2.4,3.3,2.75,2.37,3.4,3.0,2.5,3.25,2.8
4356,4.5,3.8,1.85,4.3,3.6,1.75,4.33,3.8,1.8,4.5,3.3,1.85
4357,1.4,5.0,9.0,1.45,4.0,7.0,1.44,4.5,7.0,1.4,4.5,8.0
4358,5.5,4.2,1.67,5.6,3.9,1.55,5.0,4.0,1.66,5.5,3.5,1.67
4359,2.38,3.5,3.1,2.4,3.3,2.75,2.37,3.4,3.0,2.4,3.1,3.1
4360,1.53,4.33,7.0,1.5,4.0,6.1,1.53,4.33,6.0,1.53,3.75,7.0
4368,2.9,3.3,2.63,2.6,3.1,2.7,2.6,3.25,2.75,2.7,3.1,2.7
4367,1.44,4.6,8.5,1.5,4.0,6.1,1.47,4.33,7.0,1.44,4.0,8.0
4366,1.4,5.5,8.0,1.35,4.8,7.6,1.36,5.2,8.0,1.4,4.5,8.0
4365,1.91,3.75,4.33,1.8,3.5,4.2,1.85,3.8,4.2,1.91,3.4,4.0
4361,1.75,3.9,5.0,1.8,3.5,4.2,1.8,3.8,4.5,1.8,3.5,4.5
4363,2.63,3.4,2.88,2.5,3.2,2.75,2.5,3.4,2.87,2.7,3.1,2.7
4362,1.22,7.0,16.0,1.25,5.5,10.3,1.22,6.5,16.0,1.25,5.5,12.0
4364,6.5,4.2,1.57,5.5,3.8,1.57,6.0,4.2,1.57,6.5,3.6,1.57
4369,2.0,3.5,4.2,1.9,3.45,3.8,2.0,3.4,4.0,2.0,3.2,4.0
4370,2.15,3.4,3.8,2.1,3.2,3.4,2.15,3.3,3.6,2.15,3.2,3.5
4375,2.55,3.25,3.1,2.4,3.15,2.9,2.45,3.2,3.1,2.6,3.0,2.9
4376,1.91,3.7,4.33,1.75,3.5,4.5,1.9,3.5,4.33,1.91,3.3,4.2
4374,1.44,5.0,7.5,1.45,4.0,7.0,1.45,4.75,7.0,1.44,4.33,7.0
4371,7.5,4.5,1.5,5.6,3.9,1.55,6.5,4.33,1.5,7.0,3.75,1.53
4372,2.1,3.5,3.8,2.2,3.3,3.1,2.05,3.4,4.0,2.1,3.1,3.8
4373,1.8,3.75,5.0,1.75,3.5,4.5,1.8,3.6,5.0,1.8,3.25,5.0
4377,1.67,4.2,5.25,1.67,3.6,5.0,1.66,4.0,5.0,1.67,3.6,5.5
4378,1.67,4.2,5.25,1.7,3.6,4.7,1.66,4.0,5.25,1.67,3.6,5.5
4379,2.2,3.5,3.5,2.1,3.3,3.3,2.1,3.4,3.6,2.25,3.1,3.4
4380,1.91,3.6,4.5,1.9,3.45,3.8,1.9,3.5,4.33,1.95,3.3,4.0
4387,1.57,4.0,7.0,1.65,3.6,5.1,1.61,3.8,6.0,1.62,3.4,6.5
4386,2.25,3.6,3.3,2.1,3.3,3.3,2.15,3.4,3.5,2.2,3.1,3.5
4385,1.45,4.75,8.0,1.45,4.0,7.0,1.5,4.5,6.5,1.5,4.0,7.0
4383,8.5,4.75,1.44,7.3,4.4,1.4,8.5,4.75,1.4,8.0,4.0,1.44
4382,2.8,3.4,2.7,2.6,3.2,2.6,2.75,3.3,2.75,2.8,3.0,2.7
4381,1.4,5.0,9.0,1.35,4.8,7.6,1.44,4.5,8.0,1.44,4.0,8.0
4384,1.6,4.0,6.5,1.65,3.6,5.1,1.61,4.0,5.5,1.62,3.6,6.0
4388,6.0,4.2,1.6,5.1,3.6,1.65,5.5,4.0,1.61,6.0,3.6,1.62
4389,2.5,3.3,3.1,2.4,3.2,2.85,2.37,3.3,3.1,2.5,3.0,3.0
4390,5.0,4.0,1.75,4.7,3.6,1.7,5.0,4.0,1.7,5.0,3.4,1.75
4396,6.5,4.5,1.55,5.6,3.9,1.55,5.5,4.33,1.55,5.5,4.0,1.55
4394,1.95,3.7,4.2,1.85,3.45,4.0,1.95,3.5,4.0,1.95,3.5,3.6
4395,1.91,3.6,4.5,1.9,3.45,3.8,1.9,3.4,4.0,1.85,3.3,4.2
4392,1.65,4.0,6.0,1.6,3.8,5.2,1.6,3.8,6.0,1.6,3.6,5.5
4393,5.5,3.8,1.73,4.9,3.7,1.65,5.0,3.75,1.7,4.8,3.75,1.65
4391,1.44,4.75,8.0,1.4,4.6,6.8,1.44,4.5,7.5,1.4,4.5,7.0
4397,4.75,3.75,1.83,4.2,3.5,1.8,4.33,3.6,1.83,4.33,3.6,1.75
4398,2.88,3.6,2.5,2.6,3.2,2.6,2.8,3.4,2.4,2.88,3.3,2.4
4399,1.75,3.9,5.0,1.7,3.6,4.7,1.7,3.8,5.0,1.7,3.75,4.4
4400,2.38,3.25,3.4,2.3,3.3,2.9,2.4,3.2,3.0,2.3,3.1,3.1
4407,2.38,3.4,3.25,2.25,3.2,3.1,2.4,3.4,3.1,2.4,3.1,3.1
4406,3.8,3.75,2.0,3.6,3.3,2.0,3.75,3.6,2.05,3.8,3.2,2.05
4405,2.3,3.5,3.3,2.2,3.3,3.1,2.25,3.4,3.4,2.38,3.2,3.1
4404,3.8,3.6,2.05,3.3,3.3,2.1,3.8,3.5,2.05,3.75,3.1,2.1
4403,1.75,3.8,5.25,1.72,3.6,4.6,1.75,3.8,5.0,1.75,3.25,5.5
4402,1.17,8.5,21.0,1.17,6.5,14.0,1.18,7.5,19.0,1.17,6.5,19.0
4401,1.25,6.5,14.0,1.3,5.0,9.0,1.25,6.0,13.0,1.29,5.0,12.0
4408,3.75,3.6,2.1,3.3,3.3,2.1,3.6,3.5,2.1,3.8,3.1,2.1
4409,1.91,3.75,4.33,1.9,3.3,4.0,1.95,3.75,3.8,1.91,3.3,4.2
4410,2.1,3.5,3.8,2.1,3.3,3.3,2.15,3.4,3.6,2.15,3.1,3.6
4415,1.44,4.75,8.0,1.5,4.0,6.1,1.44,4.5,7.5,1.44,4.0,8.0
4414,7.0,4.75,1.5,7.0,4.0,1.45,6.0,4.33,1.53,7.0,4.0,1.5
4416,1.75,3.75,5.5,1.75,3.5,4.5,1.75,3.6,5.0,1.75,3.4,5.0
4412,3.4,3.4,2.3,3.2,3.2,2.2,3.25,3.4,2.3,3.4,3.0,2.3
4411,2.5,3.4,3.0,2.6,3.2,2.6,2.5,3.3,2.9,2.6,3.0,2.9
4413,1.3,6.0,11.0,1.35,4.8,7.6,1.33,5.5,9.5,1.33,4.8,10.0
4420,2.3,3.5,3.3,2.4,3.2,2.85,2.3,3.4,3.1,2.3,3.1,3.3
4419,1.7,4.0,5.5,1.6,3.7,5.4,1.66,3.75,5.5,1.7,3.4,5.5
4417,4.0,3.5,2.05,3.6,3.3,2.0,3.6,3.5,2.05,3.8,3.2,2.05
4418,3.75,3.5,2.1,3.3,3.3,2.1,3.6,3.5,2.05,3.5,3.1,2.2
4421,2.15,3.6,3.5,2.3,3.3,2.9,2.2,3.4,3.4,2.2,3.0,3.6
4422,1.25,6.5,15.0,1.2,6.0,12.5,1.22,6.5,15.0,1.25,5.0,15.0
4423,1.85,3.8,4.5,1.75,3.5,4.5,1.83,3.75,4.33,1.91,3.0,4.8
4424,2.1,3.5,3.8,2.25,3.3,3.0,2.1,3.4,3.6,2.15,2.9,4.0
4425,1.4,5.25,8.5,1.35,4.8,7.6,1.4,5.0,7.5,1.4,4.33,9.0
4426,1.83,3.75,4.75,1.75,3.5,4.5,1.8,3.6,4.5,1.91,3.1,4.5
4427,1.7,3.8,5.75,1.65,3.6,5.1,1.73,3.75,5.0,1.73,3.1,6.0
4429,3.6,3.4,2.2,3.3,3.3,2.1,3.4,3.4,2.2,3.6,2.87,2.25
4428,4.33,3.7,1.91,4.5,3.5,1.75,4.2,3.6,1.9,4.5,3.0,1.95
4430,5.25,3.75,1.75,4.2,3.5,1.8,4.5,3.5,1.8,5.0,3.2,1.8
4437,4.5,3.8,1.85,3.8,3.45,1.9,4.2,3.6,1.85,4.5,3.3,1.85
4436,1.8,3.75,5.0,1.75,3.5,4.5,1.75,3.5,4.8,1.83,3.4,4.5
4435,9.0,5.0,1.4,7.3,4.4,1.4,8.0,4.33,1.4,8.0,4.5,1.4
4438,2.15,3.5,3.6,2.25,3.3,3.0,2.15,3.4,3.4,2.2,3.1,3.5
4433,1.33,5.75,10.0,1.25,5.5,10.3,1.28,5.5,10.0,1.33,5.0,9.0
4432,1.73,4.0,5.0,1.7,3.6,4.7,1.66,4.0,5.0,1.73,3.5,5.0
4431,2.15,3.4,3.75,2.1,3.3,3.3,2.2,3.25,3.3,2.2,3.1,3.5
4434,2.38,3.4,3.25,2.2,3.3,3.1,2.25,3.4,3.2,2.38,3.1,3.2
4440,2.25,3.6,3.25,2.3,3.3,2.9,2.3,3.5,3.2,2.38,3.0,3.2
4439,3.2,3.6,2.3,3.1,3.3,2.2,3.1,3.5,2.3,3.2,3.0,2.38
4441,2.8,3.3,2.75,2.65,3.3,2.5,2.8,3.25,2.62,2.8,3.0,2.75
